time,mpa,kd,n,year,month,doy
2012-12-20T00:00:00Z,Sandbore,0.039,1,2012,12,355
2012-12-20T00:00:00Z,Northern Two Cayes,0.037,1,2012,12,355
2012-12-20T00:00:00Z,Laughing Bird Caye,0.074,1,2012,12,355
2012-12-20T00:00:00Z,Halfmoon Caye,0.038,1,2012,12,355
2012-12-20T00:00:00Z,Blue Hole,0.093,1,2012,12,355
2012-12-20T00:00:00Z,Corozal Bay,0.693,10,2012,12,355
2012-12-20T00:00:00Z,Swallow Caye,0.214,2,2012,12,355
2012-12-24T00:00:00Z,Sapodilla Cayes Marine Reserve,0.065,1,2012,12,359
2012-12-24T00:00:00Z,Port Honduras,0.082,13,2012,12,359
2012-12-24T00:00:00Z,Gladden Spit and Silk Cayes,0.064,1,2012,12,359
2012-12-24T00:00:00Z,Turneffe Atoll,0.032,5,2012,12,359
2012-12-24T00:00:00Z,Gladden Spit,0.049,1,2012,12,359
2012-12-24T00:00:00Z,Sandbore,0.035,1,2012,12,359
2012-12-24T00:00:00Z,Maugre Caye Turneffe Atoll,0.033,1,2012,12,359
2012-12-24T00:00:00Z,Laughing Bird Caye,0.078,1,2012,12,359
2012-12-24T00:00:00Z,Blue Hole,0.046,1,2012,12,359
2012-12-25T00:00:00Z,Sapodilla Cayes Marine Reserve,0.07,1,2012,12,360
2012-12-25T00:00:00Z,Port Honduras,0.086,14,2012,12,360
2012-12-25T00:00:00Z,Gladden Spit and Silk Cayes,0.075,1,2012,12,360
2012-12-25T00:00:00Z,Glover's Reef,0.04,1,2012,12,360
2012-12-25T00:00:00Z,Turneffe Atoll,0.034,1,2012,12,360
2012-12-25T00:00:00Z,Gladden Spit,0.07,1,2012,12,360
2012-12-25T00:00:00Z,South Point,0.038,1,2012,12,360
2012-12-25T00:00:00Z,Laughing Bird Caye,0.085,1,2012,12,360
2012-12-25T00:00:00Z,Halfmoon Caye,0.04,1,2012,12,360
2012-12-25T00:00:00Z,Blue Hole,0.045,1,2012,12,360
2012-12-26T00:00:00Z,Sapodilla Cayes Marine Reserve,0.06,1,2012,12,361
2012-12-26T00:00:00Z,Port Honduras,0.072,10,2012,12,361
2012-12-26T00:00:00Z,Hol Chan,0.039,1,2012,12,361
2012-12-26T00:00:00Z,Gladden Spit and Silk Cayes,0.077,1,2012,12,361
2012-12-26T00:00:00Z,Bacalar Chico,0.037,1,2012,12,361
2012-12-26T00:00:00Z,Turneffe Atoll,0.043,26,2012,12,361
2012-12-26T00:00:00Z,South Water Caye,0.088,1,2012,12,361
2012-12-26T00:00:00Z,Caye Caulker,0.06,1,2012,12,361
2012-12-26T00:00:00Z,Gladden Spit,0.074,1,2012,12,361
2012-12-26T00:00:00Z,Emily or Caye Glory,0.05,1,2012,12,361
2012-12-26T00:00:00Z,Rocky Point Ambergris Caye,0.036,1,2012,12,361
2012-12-26T00:00:00Z,Caye Bokel Turneffe Atoll,0.038,1,2012,12,361
2012-12-26T00:00:00Z,South Point,0.053,1,2012,12,361
2012-12-26T00:00:00Z,Sandbore,0.042,1,2012,12,361
2012-12-26T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.036,1,2012,12,361
2012-12-26T00:00:00Z,Maugre Caye Turneffe Atoll,0.041,1,2012,12,361
2012-12-26T00:00:00Z,Northern Two Cayes,0.042,1,2012,12,361
2012-12-26T00:00:00Z,Laughing Bird Caye,0.075,1,2012,12,361
2012-12-26T00:00:00Z,Halfmoon Caye,0.04,1,2012,12,361
2012-12-26T00:00:00Z,Blue Hole,0.054,1,2012,12,361
2012-12-28T00:00:00Z,Northern Glover's Reef,0.047,1,2012,12,363
2012-12-29T00:00:00Z,Sapodilla Cayes Marine Reserve,0.058,1,2012,12,364
2012-12-29T00:00:00Z,Port Honduras,0.086,18,2012,12,364
2012-12-29T00:00:00Z,Hol Chan,0.039,1,2012,12,364
2012-12-29T00:00:00Z,Bacalar Chico,0.034,1,2012,12,364
2012-12-29T00:00:00Z,Turneffe Atoll,0.032,19,2012,12,364
2012-12-29T00:00:00Z,Caye Caulker,0.033,1,2012,12,364
2012-12-29T00:00:00Z,Gladden Spit,0.037,1,2012,12,364
2012-12-29T00:00:00Z,Northern Glover's Reef,0.029,1,2012,12,364
2012-12-29T00:00:00Z,Emily or Caye Glory,0.033,1,2012,12,364
2012-12-29T00:00:00Z,Rocky Point Ambergris Caye,0.032,1,2012,12,364
2012-12-29T00:00:00Z,South Point,0.031,1,2012,12,364
2012-12-29T00:00:00Z,Sandbore,0.031,1,2012,12,364
2012-12-29T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.03,1,2012,12,364
2012-12-29T00:00:00Z,Maugre Caye Turneffe Atoll,0.03,1,2012,12,364
2012-12-29T00:00:00Z,Northern Two Cayes,0.035,1,2012,12,364
2012-12-29T00:00:00Z,Laughing Bird Caye,0.086,1,2012,12,364
2012-12-29T00:00:00Z,Halfmoon Caye,0.031,1,2012,12,364
2012-12-29T00:00:00Z,Blue Hole,0.136,1,2012,12,364
2012-12-29T00:00:00Z,Swallow Caye,0.136,1,2012,12,364
2012-12-31T00:00:00Z,Hol Chan,0.05,1,2012,12,366
2012-12-31T00:00:00Z,Turneffe Atoll,0.029,1,2012,12,366
2012-12-31T00:00:00Z,Caye Caulker,0.032,1,2012,12,366
2012-12-31T00:00:00Z,South Point,0.027,1,2012,12,366
2012-12-31T00:00:00Z,Sandbore,0.027,1,2012,12,366
2012-12-31T00:00:00Z,Northern Two Cayes,0.031,1,2012,12,366
2012-12-31T00:00:00Z,Halfmoon Caye,0.036,1,2012,12,366
2012-12-31T00:00:00Z,Blue Hole,0.162,1,2012,12,366
2013-11-01T00:00:00Z,Sapodilla Cayes Marine Reserve,0.079,1,2013,11,305
2013-11-01T00:00:00Z,Port Honduras,0.639,10,2013,11,305
2013-11-01T00:00:00Z,Gladden Spit and Silk Cayes,0.071,1,2013,11,305
2013-11-01T00:00:00Z,Gladden Spit,0.06,1,2013,11,305
2013-11-01T00:00:00Z,Emily or Caye Glory,0.047,1,2013,11,305
2013-11-01T00:00:00Z,Laughing Bird Caye,0.092,1,2013,11,305
2013-11-01T00:00:00Z,Corozal Bay,0.844,4,2013,11,305
2013-11-02T00:00:00Z,Sapodilla Cayes Marine Reserve,0.064,1,2013,11,306
2013-11-02T00:00:00Z,Sapodilla Cayes Marine Reserve,0.064,1,2013,11,306
2013-11-02T00:00:00Z,Port Honduras,0.237,16,2013,11,306
2013-11-02T00:00:00Z,Port Honduras,0.237,1,2013,11,306
2013-11-02T00:00:00Z,Gladden Spit and Silk Cayes,0.066,1,2013,11,306
2013-11-02T00:00:00Z,Gladden Spit and Silk Cayes,0.066,1,2013,11,306
2013-11-02T00:00:00Z,Glover's Reef,0.036,1,2013,11,306
2013-11-02T00:00:00Z,Glover's Reef,0.036,1,2013,11,306
2013-11-02T00:00:00Z,Turneffe Atoll,0.031,13,2013,11,306
2013-11-02T00:00:00Z,Turneffe Atoll,0.031,1,2013,11,306
2013-11-02T00:00:00Z,Caye Caulker,0.074,1,2013,11,306
2013-11-02T00:00:00Z,Caye Caulker,0.074,1,2013,11,306
2013-11-02T00:00:00Z,Gladden Spit,0.055,1,2013,11,306
2013-11-02T00:00:00Z,Gladden Spit,0.055,1,2013,11,306
2013-11-02T00:00:00Z,Northern Glover's Reef,0.05,1,2013,11,306
2013-11-02T00:00:00Z,Northern Glover's Reef,0.05,1,2013,11,306
2013-11-02T00:00:00Z,Emily or Caye Glory,0.052,1,2013,11,306
2013-11-02T00:00:00Z,Emily or Caye Glory,0.052,1,2013,11,306
2013-11-02T00:00:00Z,Rocky Point Ambergris Caye,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Rocky Point Ambergris Caye,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Caye Bokel Turneffe Atoll,0.035,1,2013,11,306
2013-11-02T00:00:00Z,Caye Bokel Turneffe Atoll,0.035,1,2013,11,306
2013-11-02T00:00:00Z,South Point,0.027,1,2013,11,306
2013-11-02T00:00:00Z,South Point,0.027,1,2013,11,306
2013-11-02T00:00:00Z,Sandbore,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Sandbore,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Northern Two Cayes,0.028,1,2013,11,306
2013-11-02T00:00:00Z,Northern Two Cayes,0.028,1,2013,11,306
2013-11-02T00:00:00Z,Laughing Bird Caye,0.079,1,2013,11,306
2013-11-02T00:00:00Z,Laughing Bird Caye,0.079,1,2013,11,306
2013-11-02T00:00:00Z,Halfmoon Caye,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Halfmoon Caye,0.025,1,2013,11,306
2013-11-02T00:00:00Z,Blue Hole,0.051,1,2013,11,306
2013-11-02T00:00:00Z,Blue Hole,0.051,1,2013,11,306
2013-11-02T00:00:00Z,Corozal Bay,0.619,5,2013,11,306
2013-11-02T00:00:00Z,Corozal Bay,0.619,1,2013,11,306
2013-11-04T00:00:00Z,Turneffe Atoll,0.048,1,2013,11,308
2013-11-04T00:00:00Z,Corozal Bay,0.557,3,2013,11,308
2013-11-05T00:00:00Z,Sapodilla Cayes Marine Reserve,0.142,1,2013,11,309
2013-11-05T00:00:00Z,Port Honduras,0.193,18,2013,11,309
2013-11-05T00:00:00Z,Gladden Spit and Silk Cayes,0.067,1,2013,11,309
2013-11-05T00:00:00Z,Bacalar Chico,0.036,1,2013,11,309
2013-11-05T00:00:00Z,Turneffe Atoll,0.042,7,2013,11,309
2013-11-05T00:00:00Z,Gladden Spit,0.061,1,2013,11,309
2013-11-05T00:00:00Z,Rocky Point Ambergris Caye,0.036,1,2013,11,309
2013-11-05T00:00:00Z,South Point,0.035,1,2013,11,309
2013-11-05T00:00:00Z,Laughing Bird Caye,0.103,1,2013,11,309
2013-11-05T00:00:00Z,Blue Hole,0.043,1,2013,11,309
2013-11-05T00:00:00Z,Corozal Bay,0.722,3,2013,11,309
2013-11-12T00:00:00Z,Hol Chan,0.084,1,2013,11,316
2013-11-12T00:00:00Z,Turneffe Atoll,0.034,1,2013,11,316
2013-11-12T00:00:00Z,Caye Caulker,0.047,1,2013,11,316
2013-11-16T00:00:00Z,Sapodilla Cayes Marine Reserve,0.072,1,2013,11,320
2013-11-16T00:00:00Z,Port Honduras,0.122,13,2013,11,320
2013-11-16T00:00:00Z,Gladden Spit and Silk Cayes,0.037,1,2013,11,320
2013-11-16T00:00:00Z,Turneffe Atoll,0.042,10,2013,11,320
2013-11-16T00:00:00Z,South Water Caye,0.125,1,2013,11,320
2013-11-16T00:00:00Z,Gladden Spit,0.037,1,2013,11,320
2013-11-16T00:00:00Z,Northern Glover's Reef,0.05,1,2013,11,320
2013-11-16T00:00:00Z,Emily or Caye Glory,0.037,1,2013,11,320
2013-11-16T00:00:00Z,Caye Bokel Turneffe Atoll,0.043,1,2013,11,320
2013-11-16T00:00:00Z,South Point,0.042,1,2013,11,320
2013-11-16T00:00:00Z,Halfmoon Caye,0.043,1,2013,11,320
2013-11-16T00:00:00Z,Blue Hole,0.096,1,2013,11,320
2013-11-17T00:00:00Z,Sapodilla Cayes Marine Reserve,0.06,1,2013,11,321
2013-11-17T00:00:00Z,Port Honduras,0.226,8,2013,11,321
2013-11-17T00:00:00Z,Turneffe Atoll,0.052,1,2013,11,321
2013-11-17T00:00:00Z,Gladden Spit,0.051,1,2013,11,321
2013-11-17T00:00:00Z,Northern Glover's Reef,0.049,1,2013,11,321
2013-11-17T00:00:00Z,Corozal Bay,2.648,2,2013,11,321
2013-11-18T00:00:00Z,Sapodilla Cayes Marine Reserve,0.072,1,2013,11,322
2013-11-18T00:00:00Z,Port Honduras,0.111,5,2013,11,322
2013-11-18T00:00:00Z,Hol Chan,0.256,1,2013,11,322
2013-11-18T00:00:00Z,Bacalar Chico,0.048,1,2013,11,322
2013-11-18T00:00:00Z,Glover's Reef,0.038,1,2013,11,322
2013-11-18T00:00:00Z,Turneffe Atoll,0.04,23,2013,11,322
2013-11-18T00:00:00Z,South Water Caye,0.119,1,2013,11,322
2013-11-18T00:00:00Z,Rocky Point Ambergris Caye,0.047,1,2013,11,322
2013-11-18T00:00:00Z,South Point,0.072,1,2013,11,322
2013-11-18T00:00:00Z,Laughing Bird Caye,0.089,1,2013,11,322
2013-11-18T00:00:00Z,Corozal Bay,0.573,23,2013,11,322
2013-11-19T00:00:00Z,Sapodilla Cayes Marine Reserve,0.1,1,2013,11,323
2013-11-19T00:00:00Z,Port Honduras,0.167,16,2013,11,323
2013-11-19T00:00:00Z,Turneffe Atoll,0.045,7,2013,11,323
2013-11-19T00:00:00Z,South Water Caye,0.105,1,2013,11,323
2013-11-19T00:00:00Z,Emily or Caye Glory,0.057,1,2013,11,323
2013-11-19T00:00:00Z,South Point,0.035,1,2013,11,323
2013-11-19T00:00:00Z,Maugre Caye Turneffe Atoll,0.024,1,2013,11,323
2013-11-19T00:00:00Z,Corozal Bay,1.125,11,2013,11,323
2013-11-19T00:00:00Z,Swallow Caye,0.812,1,2013,11,323
2013-11-20T00:00:00Z,Sapodilla Cayes Marine Reserve,0.084,1,2013,11,324
2013-11-20T00:00:00Z,Port Honduras,0.105,12,2013,11,324
2013-11-20T00:00:00Z,Gladden Spit and Silk Cayes,0.072,1,2013,11,324
2013-11-20T00:00:00Z,Glover's Reef,0.051,1,2013,11,324
2013-11-20T00:00:00Z,Turneffe Atoll,0.05,3,2013,11,324
2013-11-20T00:00:00Z,South Water Caye,0.143,1,2013,11,324
2013-11-20T00:00:00Z,Caye Caulker,0.057,1,2013,11,324
2013-11-20T00:00:00Z,Gladden Spit,0.062,1,2013,11,324
2013-11-20T00:00:00Z,Northern Glover's Reef,0.053,1,2013,11,324
2013-11-20T00:00:00Z,Emily or Caye Glory,0.09,1,2013,11,324
2013-11-20T00:00:00Z,Laughing Bird Caye,0.083,1,2013,11,324
2013-11-21T00:00:00Z,Sapodilla Cayes Marine Reserve,0.115,1,2013,11,325
2013-11-21T00:00:00Z,Port Honduras,0.171,18,2013,11,325
2013-11-21T00:00:00Z,Hol Chan,0.163,1,2013,11,325
2013-11-21T00:00:00Z,Gladden Spit and Silk Cayes,0.056,1,2013,11,325
2013-11-21T00:00:00Z,Glover's Reef,0.04,1,2013,11,325
2013-11-21T00:00:00Z,Turneffe Atoll,0.033,7,2013,11,325
2013-11-21T00:00:00Z,Caye Caulker,0.036,1,2013,11,325
2013-11-21T00:00:00Z,Gladden Spit,0.051,1,2013,11,325
2013-11-21T00:00:00Z,Emily or Caye Glory,0.048,1,2013,11,325
2013-11-21T00:00:00Z,Rocky Point Ambergris Caye,0.031,1,2013,11,325
2013-11-21T00:00:00Z,South Point,0.04,1,2013,11,325
2013-11-21T00:00:00Z,Sandbore,0.034,1,2013,11,325
2013-11-21T00:00:00Z,Maugre Caye Turneffe Atoll,0.032,1,2013,11,325
2013-11-21T00:00:00Z,Laughing Bird Caye,0.085,1,2013,11,325
2013-11-21T00:00:00Z,Halfmoon Caye,0.038,1,2013,11,325
2013-11-21T00:00:00Z,Corozal Bay,0.88,26,2013,11,325
2013-11-23T00:00:00Z,South Point,0.039,1,2013,11,327
2013-11-23T00:00:00Z,Corozal Bay,0.731,2,2013,11,327
2013-11-25T00:00:00Z,Port Honduras,0.124,6,2013,11,329
2013-11-25T00:00:00Z,Bacalar Chico,0.035,1,2013,11,329
2013-11-25T00:00:00Z,Turneffe Atoll,0.034,8,2013,11,329
2013-11-25T00:00:00Z,South Water Caye,0.186,1,2013,11,329
2013-11-25T00:00:00Z,Gladden Spit,0.086,1,2013,11,329
2013-11-25T00:00:00Z,Emily or Caye Glory,0.046,1,2013,11,329
2013-11-25T00:00:00Z,Rocky Point Ambergris Caye,0.035,1,2013,11,329
2013-11-25T00:00:00Z,South Point,0.041,1,2013,11,329
2013-11-25T00:00:00Z,Sandbore,0.03,1,2013,11,329
2013-11-25T00:00:00Z,Northern Two Cayes,0.031,1,2013,11,329
2013-11-25T00:00:00Z,Laughing Bird Caye,0.097,1,2013,11,329
2013-11-25T00:00:00Z,Corozal Bay,0.48,17,2013,11,329
2013-11-26T00:00:00Z,Sapodilla Cayes Marine Reserve,0.071,1,2013,11,330
2013-11-26T00:00:00Z,Port Honduras,0.147,3,2013,11,330
2013-11-26T00:00:00Z,Hol Chan,0.042,1,2013,11,330
2013-11-26T00:00:00Z,Gladden Spit and Silk Cayes,0.088,1,2013,11,330
2013-11-26T00:00:00Z,Turneffe Atoll,0.047,7,2013,11,330
2013-11-26T00:00:00Z,South Water Caye,0.146,1,2013,11,330
2013-11-26T00:00:00Z,Caye Caulker,0.044,1,2013,11,330
2013-11-26T00:00:00Z,Gladden Spit,0.076,1,2013,11,330
2013-11-26T00:00:00Z,Emily or Caye Glory,0.064,1,2013,11,330
2013-11-26T00:00:00Z,Sandbore,0.044,1,2013,11,330
2013-11-26T00:00:00Z,Laughing Bird Caye,0.116,1,2013,11,330
2013-11-28T00:00:00Z,Hol Chan,0.046,1,2013,11,332
2013-11-28T00:00:00Z,Turneffe Atoll,0.046,15,2013,11,332
2013-11-28T00:00:00Z,South Water Caye,0.123,1,2013,11,332
2013-11-28T00:00:00Z,Caye Caulker,0.04,1,2013,11,332
2013-11-28T00:00:00Z,Emily or Caye Glory,0.052,1,2013,11,332
2013-11-28T00:00:00Z,Caye Bokel Turneffe Atoll,0.047,1,2013,11,332
2013-11-28T00:00:00Z,Laughing Bird Caye,0.117,1,2013,11,332
2013-11-28T00:00:00Z,Swallow Caye,0.357,2,2013,11,332
2013-12-03T00:00:00Z,Sapodilla Cayes Marine Reserve,0.095,1,2013,12,337
2013-12-03T00:00:00Z,Port Honduras,0.221,10,2013,12,337
2013-12-03T00:00:00Z,Gladden Spit and Silk Cayes,0.114,1,2013,12,337
2013-12-03T00:00:00Z,Glover's Reef,0.051,1,2013,12,337
2013-12-03T00:00:00Z,Turneffe Atoll,0.051,2,2013,12,337
2013-12-03T00:00:00Z,Gladden Spit,0.105,1,2013,12,337
2013-12-03T00:00:00Z,Emily or Caye Glory,0.124,1,2013,12,337
2013-12-03T00:00:00Z,Laughing Bird Caye,0.121,1,2013,12,337
2013-12-04T00:00:00Z,Sapodilla Cayes Marine Reserve,0.078,1,2013,12,338
2013-12-04T00:00:00Z,Port Honduras,0.131,21,2013,12,338
2013-12-04T00:00:00Z,Hol Chan,0.12,1,2013,12,338
2013-12-04T00:00:00Z,Gladden Spit and Silk Cayes,0.097,1,2013,12,338
2013-12-04T00:00:00Z,Glover's Reef,0.048,1,2013,12,338
2013-12-04T00:00:00Z,Turneffe Atoll,0.042,45,2013,12,338
2013-12-04T00:00:00Z,South Water Caye,0.095,1,2013,12,338
2013-12-04T00:00:00Z,Caye Caulker,0.042,1,2013,12,338
2013-12-04T00:00:00Z,Gladden Spit,0.09,1,2013,12,338
2013-12-04T00:00:00Z,Northern Glover's Reef,0.058,1,2013,12,338
2013-12-04T00:00:00Z,Emily or Caye Glory,0.06,1,2013,12,338
2013-12-04T00:00:00Z,Rocky Point Ambergris Caye,0.031,1,2013,12,338
2013-12-04T00:00:00Z,Caye Bokel Turneffe Atoll,0.049,1,2013,12,338
2013-12-04T00:00:00Z,South Point,0.055,1,2013,12,338
2013-12-04T00:00:00Z,Sandbore,0.04,1,2013,12,338
2013-12-04T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.037,1,2013,12,338
2013-12-04T00:00:00Z,Maugre Caye Turneffe Atoll,0.033,1,2013,12,338
2013-12-04T00:00:00Z,Laughing Bird Caye,0.098,1,2013,12,338
2013-12-04T00:00:00Z,Halfmoon Caye,0.042,1,2013,12,338
2013-12-04T00:00:00Z,Blue Hole,0.062,1,2013,12,338
2013-12-04T00:00:00Z,Corozal Bay,0.223,1,2013,12,338
2013-12-04T00:00:00Z,Swallow Caye,0.18,2,2013,12,338
2013-12-05T00:00:00Z,Sapodilla Cayes Marine Reserve,0.082,1,2013,12,339
2013-12-05T00:00:00Z,Port Honduras,0.087,13,2013,12,339
2013-12-05T00:00:00Z,Hol Chan,0.05,1,2013,12,339
2013-12-05T00:00:00Z,Gladden Spit and Silk Cayes,0.111,1,2013,12,339
2013-12-05T00:00:00Z,Bacalar Chico,0.043,1,2013,12,339
2013-12-05T00:00:00Z,Glover's Reef,0.054,1,2013,12,339
2013-12-05T00:00:00Z,Turneffe Atoll,0.043,36,2013,12,339
2013-12-05T00:00:00Z,South Water Caye,0.094,1,2013,12,339
2013-12-05T00:00:00Z,Caye Caulker,0.04,1,2013,12,339
2013-12-05T00:00:00Z,Gladden Spit,0.101,1,2013,12,339
2013-12-05T00:00:00Z,Northern Glover's Reef,0.049,1,2013,12,339
2013-12-05T00:00:00Z,Emily or Caye Glory,0.061,1,2013,12,339
2013-12-05T00:00:00Z,Rocky Point Ambergris Caye,0.041,1,2013,12,339
2013-12-05T00:00:00Z,Caye Bokel Turneffe Atoll,0.048,1,2013,12,339
2013-12-05T00:00:00Z,South Point,0.034,1,2013,12,339
2013-12-05T00:00:00Z,Sandbore,0.039,1,2013,12,339
2013-12-05T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.037,1,2013,12,339
2013-12-05T00:00:00Z,Maugre Caye Turneffe Atoll,0.038,1,2013,12,339
2013-12-05T00:00:00Z,Northern Two Cayes,0.035,1,2013,12,339
2013-12-05T00:00:00Z,Laughing Bird Caye,0.105,1,2013,12,339
2013-12-05T00:00:00Z,Halfmoon Caye,0.038,1,2013,12,339
2013-12-05T00:00:00Z,Blue Hole,0.051,1,2013,12,339
2013-12-05T00:00:00Z,Swallow Caye,0.216,1,2013,12,339
2013-12-06T00:00:00Z,Sapodilla Cayes Marine Reserve,0.076,1,2013,12,340
2013-12-06T00:00:00Z,Port Honduras,0.075,10,2013,12,340
2013-12-06T00:00:00Z,Gladden Spit and Silk Cayes,0.079,1,2013,12,340
2013-12-06T00:00:00Z,Turneffe Atoll,0.06,2,2013,12,340
2013-12-06T00:00:00Z,Gladden Spit,0.068,1,2013,12,340
2013-12-06T00:00:00Z,Northern Glover's Reef,0.07,1,2013,12,340
2013-12-06T00:00:00Z,Emily or Caye Glory,0.057,1,2013,12,340
2013-12-06T00:00:00Z,South Point,0.048,1,2013,12,340
2013-12-06T00:00:00Z,Laughing Bird Caye,0.08,1,2013,12,340
2013-12-06T00:00:00Z,Halfmoon Caye,0.038,1,2013,12,340
2013-12-07T00:00:00Z,Sapodilla Cayes Marine Reserve,0.053,1,2013,12,341
2013-12-07T00:00:00Z,Turneffe Atoll,0.036,15,2013,12,341
2013-12-07T00:00:00Z,Gladden Spit,0.048,1,2013,12,341
2013-12-07T00:00:00Z,Rocky Point Ambergris Caye,0.033,1,2013,12,341
2013-12-07T00:00:00Z,Sandbore,0.035,1,2013,12,341
2013-12-07T00:00:00Z,Dog Flea Caye Turneffe Atoll,0.033,1,2013,12,341
2013-12-07T00:00:00Z,Laughing Bird Caye,0.079,1,2013,12,341
2013-12-07T00:00:00Z,Blue Hole,0.055,1,2013,12,341
2013-12-07T00:00:00Z,Corozal Bay,0.915,2,2013,12,341
2013-12-09T00:00:00Z,Sapodilla Cayes Marine Reserve,0.071,1,2013,12,343
2013-12-09T00:00:00Z,Hol Chan,0.044,1,2013,12,343
2013-12-09T00:00:00Z,Gladden Spit and Silk Cayes,0.096,1,2013,12,343
2013-12-09T00:00:00Z,Bacalar Chico,0.037,1,2013,12,343
2013-12-09T00:00:00Z,Turneffe Atoll,0.035,8,2013,12,343
2013-12-09T00:00:00Z,Caye Caulker,0.039,1,2013,12,343
2013-12-09T00:00:00Z,Gladden Spit,0.073,1,2013,12,343
2013-12-09T00:00:00Z,Rocky Point Ambergris Caye,0.036,1,2013,12,343
2013-12-09T00:00:00Z,South Point,0.034,1,2013,12,343
2013-12-09T00:00:00Z,Sandbore,0.034,1,2013,12,343
2013-12-09T00:00:00Z,Maugre Caye Turneffe Atoll,0.036,1,2013,12,343
2013-12-09T00:00:00Z,Laughing Bird Caye,0.072,1,2013,12,343
2013-12-09T00:00:00Z,Halfmoon Caye,0.037,1,2013,12,343
2013-12-09T00:00:00Z,Blue Hole,0.055,1,2013,12,343
2013-12-09T00:00:00Z,Corozal Bay,0.751,19,2013,12,343
2013-12-09T00:00:00Z,Swallow Caye,0.501,1,2013,12,343
2013-12-14T00:00:00Z,Sapodilla Cayes Marine Reserve,0.071,1,2013,12,348
2013-12-14T00:00:00Z,Port Honduras,0.103,18,2013,12,348
2013-12-14T00:00:00Z,Hol Chan,0.086,1,2013,12,348
2013-12-14T00:00:00Z,Gladden Spit and Silk Cayes,0.122,1,2013,12,348
2013-12-14T00:00:00Z,Bacalar Chico,0.036,1,2013,12,348
2013-12-14T00:00:00Z,Turneffe Atoll,0.039,11,2013,12,348
2013-12-14T00:00:00Z,Caye Caulker,0.045,1,2013,12,348
2013-12-14T00:00:00Z,Gladden Spit,0.043,1,2013,12,348
2013-12-14T00:00:00Z,Rocky Point Ambergris Caye,0.031,1,2013,12,348
2013-12-14T00:00:00Z,Maugre Caye Turneffe Atoll,0.034,1,2013,12,348
2013-12-14T00:00:00Z,Laughing Bird Caye,0.098,1,2013,12,348
2013-12-14T00:00:00Z,Halfmoon Caye,0.035,1,2013,12,348
2013-12-14T00:00:00Z,Blue Hole,0.052,1,2013,12,348
2013-12-14T00:00:00Z,Corozal Bay,0.769,6,2013,12,348
2013-12-19T00:00:00Z,Port Honduras,0.102,5,2013,12,353
2013-12-19T00:00:00Z,Laughing Bird Caye,0.118,1,2013,12,353
2013-12-20T00:00:00Z,Sandbore,0.033,1,2013,12,354
2013-12-20T00:00:00Z,Blue Hole,0.072,1,2013,12,354
2013-12-20T00:00:00Z,Corozal Bay,0.357,7,2013,12,354
2013-12-21T00:00:00Z,Hol Chan,0.037,1,2013,12,355
2013-12-21T00:00:00Z,Gladden Spit and Silk Cayes,0.089,1,2013,12,355
2013-12-21T00:00:00Z,Turneffe Atoll,0.032,15,2013,12,355
2013-12-21T00:00:00Z,Caye Caulker,0.037,1,2013,12,355
2013-12-21T00:00:00Z,Gladden Spit,0.078,1,2013,12,355
2013-12-21T00:00:00Z,Maugre Caye Turneffe Atoll,0.029,1,2013,12,355
2013-12-21T00:00:00Z,Laughing Bird Caye,0.116,1,2013,12,355
2013-12-21T00:00:00Z,Swallow Caye,0.24,1,2013,12,355
2013-12-22T00:00:00Z,Sapodilla Cayes Marine Reserve,0.092,1,2013,12,356
2013-12-22T00:00:00Z,Port Honduras,0.12,10,2013,12,356
2013-12-22T00:00:00Z,Gladden Spit and Silk Cayes,0.07,1,2013,12,356
2013-12-22T00:00:00Z,Glover's Reef,0.051,1,2013,12,356
2013-12-22T00:00:00Z,Turneffe Atoll,0.032,1,2013,12,356
2013-12-22T00:00:00Z,Gladden Spit,0.065,1,2013,12,356
2013-12-22T00:00:00Z,Northern Glover's Reef,0.062,1,2013,12,356
2013-12-22T00:00:00Z,South Point,0.031,1,2013,12,356
2013-12-22T00:00:00Z,Sandbore,0.033,1,2013,12,356
2013-12-22T00:00:00Z,Laughing Bird Caye,0.103,1,2013,12,356
2013-12-22T00:00:00Z,Halfmoon Caye,0.026,1,2013,12,356
2013-12-22T00:00:00Z,Blue Hole,0.046,1,2013,12,356
2013-12-23T00:00:00Z,Sapodilla Cayes Marine Reserve,0.084,1,2013,12,357
2013-12-23T00:00:00Z,Port Honduras,0.177,18,2013,12,357
2013-12-23T00:00:00Z,Hol Chan,0.045,1,2013,12,357
2013-12-23T00:00:00Z,Gladden Spit and Silk Cayes,0.063,1,2013,12,357
2013-12-23T00:00:00Z,Glover's Reef,0.042,1,2013,12,357
2013-12-23T00:00:00Z,Turneffe Atoll,0.039,50,2013,12,357
2013-12-23T00:00:00Z,South Water Caye,0.133,1,2013,12,357
2013-12-23T00:00:00Z,Caye Caulker,0.039,1,2013,12,357
